# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=1][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=3][T/m^n] polynom_a[n=4][T/m^n] polynom_a[n=6][T/m^n] polynom_a[n=7][T/m^n] polynom_a[n=8][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=10][T/m^n] polynom_a[n=13][T/m^n] 
+4.7240000000000003e+02 -8.6949356794675132e-09 +4.1353878713874201e-05 +2.1893305694853694e-07 -7.7141955672345376e-04 -9.9729792782089809e-04 +1.5493328401073773e+01 +2.1318289639175333e+02 -1.0060458998222933e+05 -1.2223921457261620e+06 +2.2991676355591521e+08 +1.1810187226588531e+13 
+4.7250000000000000e+02 -8.6937556112362178e-09 +4.1339021157022801e-05 +2.1967639011616686e-07 -7.7074197181540953e-04 -1.0049103597327244e-03 +1.5496128567090599e+01 +1.3410821781674048e+02 -1.0075532606137969e+05 -5.3806913102403691e+05 +2.3154990707600993e+08 +1.8097083332239934e+12 
+4.7260000000000002e+02 -8.6925788355086438e-09 +4.1324220379679701e-05 +2.2018517979473803e-07 -7.7006757307756222e-04 -1.0035394031939319e-03 +1.5374482266660626e+01 +5.5809674827142864e+01 -1.0018125367478692e+05 +1.3901307782710638e+05 +2.3168702053254431e+08 -8.0897491019651211e+12 
+4.7270000000000005e+02 -8.6914053799409827e-09 +4.1309476717039901e-05 +2.2051337435259061e-07 -7.6941318616825739e-04 -9.9537819324058076e-04 +1.5150591242303680e+01 -1.6576030212942346e+01 -9.8920698485373287e+04 +7.6454565832825564e+05 +2.3014017280915022e+08 -1.7249427192937996e+13 
+4.7280000000000001e+02 -8.6902352722227731e-09 +4.1294790504279719e-05 +2.2071493006494428e-07 -7.6879563593640441e-04 -9.8262015913549387e-04 +1.4846660842512085e+01 -7.7912430604323305e+01 -9.7012001750002601e+04 +1.2942217790344746e+06 +2.2672144735574767e+08 -2.5030596170210598e+13 
+4.7290000000000003e+02 -8.6890685400425640e-09 +4.1280162076556506e-05 +2.2084380077113104e-07 -7.6823174611992525e-04 -9.6745855319327030e-04 +1.4484892666908456e+01 -1.2306350096597517e+02 -9.4493474136971461e+04 +1.6837387093460658e+06 +2.2124284239071167e+08 -3.0794592441947043e+13 
+4.7300000000000000e+02 -8.6879052111580537e-09 +4.1265591769064502e-05 +2.2095396744594730e-07 -7.6773834243217876e-04 -9.5208820878593886e-04 +1.4087519836410232e+01 -1.4689248933174281e+02 -9.1403680176135123e+04 +1.8887871047944264e+06 +2.1351706726345515e+08 -3.3902648492010344e+13 
+4.7310000000000002e+02 -8.6867453305743856e-09 +4.1251079800192755e-05 +2.2109045853222505e-07 -7.6732689815600013e-04 -9.3837126808730834e-04 +1.3675551442684172e+01 -1.4592930989278312e+02 -8.7809486039401556e+04 +1.8794771349922863e+06 +2.0351896085245010e+08 -3.3923494886636379e+13 
+4.7320000000000005e+02 -8.6855890135685915e-09 +4.1236625921159124e-05 +2.2126292763085763e-07 -7.6698747981476854e-04 -9.2686291881946396e-04 +1.3265558664726466e+01 -1.2336935775443807e+02 -8.3894572261405163e+04 +1.6835860333347616e+06 +1.9188182989368051e+08 -3.1255677491646945e+13 
+4.7330000000000001e+02 -8.6844363925020051e-09 +4.1222229766425469e-05 +2.2147202461483784e-07 -7.6670480394616723e-04 -9.1778293568204423e-04 +1.2872836877128524e+01 -8.4073850377088846e+01 -7.9870515281164437e+04 +1.3433029990528873e+06 +1.7939999351838925e+08 -2.6505124338900863e+13 
+4.7340000000000003e+02 -8.6832876000460009e-09 +4.1207890970451816e-05 +2.2171850191971699e-07 -7.6646358717291684e-04 -9.1135666533532567e-04 +1.2512788574416060e+01 -3.2903925788859191e+01 -7.5949735860201283e+04 +9.0081639937231026e+05 +1.6687010348315215e+08 -2.0277748216582168e+13 
+4.7350000000000000e+02 -8.6821427687346247e-09 +4.1193609167682629e-05 +2.2200306692276996e-07 -7.6624854521604492e-04 -9.0780702015089392e-04 +1.2200769607112962e+01 +2.5278933615610939e+01 -7.2344287819339617e+04 +3.9831775809360022e+05 +1.5508779891082183e+08 -1.3179511897199102e+13 
+4.7360000000000002e+02 -8.6810020310102211e-09 +4.1179383992563170e-05 +2.2232639463523053e-07 -7.6604439381421400e-04 -9.0735508771739323e-04 +1.1952099939892483e+01 +8.5613238561922145e+01 -6.9265937917242889e+04 -1.2200129776612323e+05 +1.4484791779291892e+08 -5.8163806778333213e+12 
+4.7370000000000005e+02 -8.6798655195829757e-09 +4.1165215079549287e-05 +2.2268925351703577e-07 -7.6583584934058156e-04 -9.1022718661525092e-04 +1.1782202000167338e+01 +1.4323775973217218e+02 -6.6927270774805322e+04 -6.1795158033510565e+05 +1.3694757802096140e+08 +1.2057200377119043e+12 
+4.7380000000000001e+02 -8.6787333668723914e-09 +4.1151102063085278e-05 +2.2309230837088873e-07 -7.6560762749439853e-04 -9.1664375944551936e-04 +1.1706382130718829e+01 +1.9329099431283800e+02 -6.5539938565788412e+04 -1.0473413385097110e+06 +1.3218128550337008e+08 +7.2808229549862959e+12 
+4.7390000000000003e+02 -8.6776057055655773e-09 +4.1137044577642782e-05 +2.2353632187001284e-07 -7.6534444539566398e-04 -9.2683088155200936e-04 +1.1740059116826746e+01 +2.3091195531759652e+02 -6.5316503592039735e+04 -1.3679835112254613e+06 +1.3134611063534229e+08 +1.1803034483802498e+13 
+4.7400000000000000e+02 -8.6764826681649444e-09 +4.1123042257656093e-05 +2.2402198731639476e-07 -7.6503101829868646e-04 -9.4101057256332048e-04 +1.1898569948078537e+01 +2.5123900906379069e+02 -6.6468861292936432e+04 -1.5376852401486600e+06 +1.3523723470530370e+08 +1.4166371679311875e+13 
+4.7410000000000002e+02 -8.6753643526179037e-09 +4.1109094831824836e-05 +2.2454638815972718e-07 -7.6465660387646929e-04 -9.5917268127861870e-04 +1.2189050066277657e+01 +2.5094668493179344e+02 -6.9111311597375185e+04 -1.5277425763864617e+06 +1.4430140329739016e+08 +1.3960595723114781e+13 
+4.7420000000000005e+02 -8.6742507185201712e-09 +4.1095202405783091e-05 +2.2509210509195400e-07 -7.6422862325259563e-04 -9.8037426614592648e-04 +1.2585741194412876e+01 +2.3285203466248075e+02 -7.2967034334251512e+04 -1.3633881565573465e+06 +1.5758948088151941e+08 +1.1558151068380701e+13 
+4.7430000000000001e+02 -8.6731416909548510e-09 +4.1081365179419908e-05 +2.2563811705507366e-07 -7.6375903952026274e-04 -1.0034404401575636e-03 +1.3054684871369114e+01 +2.0130814106226291e+02 -7.7661606935110511e+04 -1.0833424031115507e+06 +1.7380383926723531e+08 +7.5272101919601240e+12 
+4.7440000000000003e+02 -8.6720371949777598e-09 +4.1067583352619186e-05 +2.2616339851546153e-07 -7.6325981544904874e-04 -1.0271962293898775e-03 +1.3561923100894571e+01 +1.6066795128843862e+02 -8.2820623133564673e+04 -7.2632446407198347e+05 +1.9164692244010377e+08 +2.4359247539495874e+12 
+4.7450000000000000e+02 -8.6709371556536945e-09 +4.1053857125274790e-05 +2.2664692223286512e-07 -7.6274291438837541e-04 -1.0504664158670315e-03 +1.4073491221346789e+01 +1.1528464197752524e+02 -8.8069612842652976e+04 -3.3105561497514189e+05 +2.0982097444301111e+08 -3.1475193823937944e+12 
+4.7460000000000002e+02 -8.6698414980023968e-09 +4.1040186697261756e-05 +2.2706764878862950e-07 -7.6222029870572972e-04 -1.0720752024361961e-03 +1.4555414452577825e+01 +6.9511038002727076e+01 -9.3034031798107128e+04 +6.3746043955481822e+04 +2.2702804571548933e+08 -8.6549856659567666e+12 
+4.7470000000000005e+02 -8.6687501471993686e-09 +4.1026572268453175e-05 +2.2740459082121844e-07 -7.6170393064977564e-04 -1.0908496453195630e-03 +1.4973773223931291e+01 +2.7699911877583407e+01 -9.7339772960392715e+04 +4.1936292163734499e+05 +2.4197139894283807e+08 -1.3518346357415168e+13 
+4.7480000000000001e+02 -8.6676630281168670e-09 +4.1013014038754881e-05 +2.2763665774450005e-07 -7.6120577416072537e-04 -1.1056110842252624e-03 +1.5294536686381155e+01 -5.7953584931393411e+00 -1.0061184459428114e+05 +6.9707194273376022e+05 +2.5335183731112504e+08 -1.7169387855543666e+13 
+4.7490000000000003e+02 -8.6665800659219282e-09 +4.0999512208036651e-05 +2.2774285726406071e-07 -7.6073779131364790e-04 -1.1151862472203434e-03 +1.5483778184756090e+01 -2.6622060251645923e+01 -1.0247607937248106e+05 +8.5815604446304403e+05 +2.5987244759162828e+08 -1.9039990385687160e+13 
+4.7500000000000000e+02 -8.6655011855770798e-09 +4.0986066976191707e-05 +2.2770213065915914e-07 -7.6031194538478907e-04 -1.1183982653584709e-03 +1.5507502028399989e+01 -3.0427058238531107e+01 -1.0255776653127876e+05 +8.6389436452683900e+05 +2.6023481686447212e+08 -1.8561975285290277e+13 
+4.7510000000000002e+02 -8.6644263204881348e-09 +4.0972678472148411e-05 +2.2750335141641585e-07 -7.5993599872569047e-04 -1.1147484790313500e-03 +1.5350582539726432e+01 -1.4552186265164254e+01 -1.0067611503004761e+05 +6.9094064019307692e+05 +2.5377863686883664e+08 -1.5398351112225381e+13 
+4.7520000000000005e+02 -8.6633554366721942e-09 +4.0959346541025739e-05 +2.2717471484757157e-07 -7.5960091226870581e-04 -1.1064280596657418e-03 +1.5072919556931852e+01 +1.6881560154251957e+01 -9.7422358717926138e+04 +3.7744078365714994e+05 +2.4238577244240993e+08 -1.0136782716415447e+13 
+4.7530000000000001e+02 -8.6622885087301496e-09 +4.0946070956999686e-05 +2.2675440292257994e-07 -7.5929344715312385e-04 -1.0963096028559524e-03 +1.4753348124142748e+01 +5.8058608579745339e+01 -9.3582184580053479e+04 -2.3088188612197599e+04 +2.2857770798613700e+08 -3.5960688512314102e+12 
+4.7540000000000003e+02 -8.6612255107708326e-09 +4.0932851494240257e-05 +2.2628042611394771e-07 -7.5900036422042684e-04 -1.0872560827253151e-03 +1.4470514226760740e+01 +1.0316329168841627e+02 -8.9939765687380961e+04 -4.5712844225445343e+05 +2.1487169517530411e+08 +3.4049799011206440e+12 
+4.7550000000000000e+02 -8.6601664175541751e-09 +4.0919687926923711e-05 +2.2579101816084049e-07 -7.5870842459249471e-04 -1.0821428770795218e-03 +1.4303305948925169e+01 +1.4638002695754147e+02 -8.7281204300864265e+04 -8.7116287080753909e+05 +2.0379035950677133e+08 +1.0047563526377902e+13 
+4.7560000000000002e+02 -8.6591112031312962e-09 +4.0906580029220100e-05 +2.2532416924417614e-07 -7.5840438911655523e-04 -1.0838318125637378e-03 +1.4330346658552033e+01 +1.8189314743726771e+02 -8.6390492249567062e+04 -1.2116736354303134e+06 +1.9785044612640101e+08 +1.5512871179215725e+13 
+4.7570000000000005e+02 -8.6580598420739096e-09 +4.0893527575312833e-05 +2.2491804925826357e-07 -7.5807501924491586e-04 -1.0951947528164000e-03 +1.4630456332952235e+01 +2.0388717402537179e+02 -8.8053192034271706e+04 -1.4251445238869388e+06 +1.9957308346883553e+08 +1.8982115899227434e+13 
+4.7580000000000001e+02 -8.6570123087976829e-09 +4.0880530339357474e-05 +2.2461077339035232e-07 -7.5770707508014776e-04 -1.1191004579009093e-03 +1.5282393370404291e+01 +2.0654617487388208e+02 -9.3054369142854863e+04 -1.4580553050991211e+06 +2.1147800146414143e+08 +1.9636449595035539e+13 
+4.7590000000000003e+02 -8.6559685776175661e-09 +4.0867588095539342e-05 +2.2444042396049191e-07 -7.5728731821676038e-04 -1.1584159452547739e-03 +1.6364883471990680e+01 +1.8405473961333118e+02 -1.0217883691311683e+05 -1.2568904410385878e+06 +2.3608424658875927e+08 +1.6657097001300207e+13 
+4.7600000000000000e+02 -8.6549286229783569e-09 +4.0854700618009564e-05 +2.2444512487022992e-07 -7.5680250854024919e-04 -1.2160104381546215e-03 +1.7956693969665000e+01 +1.3059686439959742e+02 -1.1621173202234799e+05 -7.6812906570631661e+05 +2.7591174796779943e+08 +9.2252004735701484e+12 
+4.7610000000000002e+02 -8.6538924516330983e-09 +4.0841867759431928e-05 +2.2464644454991156e-07 -7.5624458030285058e-04 -1.2933025588046584e-03 +2.0098024314481769e+01 +4.2642978109715742e+01 -1.3557074499210165e+05 +4.0767720158818927e+04 +3.3234317788034850e+08 -3.1587646740660381e+12 
+4.7620000000000005e+02 -8.6528601992082243e-09 +4.0829089686357101e-05 +2.2499958539549357e-07 -7.5562615723481612e-04 -1.3858999558175621e-03 +2.2674628729673948e+01 -7.4193444748973079e+01 -1.5920236370279323e+05 +1.1184347784578223e+06 +4.0220816450865287e+08 -1.9717353432436496e+13 
+4.7630000000000001e+02 -8.6518320339709327e-09 +4.0816366643763002e-05 +2.2544330419051365e-07 -7.5496503320636736e-04 -1.4879656778535335e-03 +2.5533809582561393e+01 -2.1201394284107502e+02 -1.8568654892486538e+05 +2.3925379095773981e+06 +4.8120162885752779e+08 -3.9353985538855422e+13 
+4.7640000000000003e+02 -8.6508081239424393e-09 +4.0803698876701664e-05 +2.2591627443167278e-07 -7.5427900574068186e-04 -1.5936581477502033e-03 +2.8522778741221320e+01 -3.6291881198858863e+02 -2.1360253824024959e+05 +3.7907318428336894e+06 +5.6501647198630548e+08 -6.0971911637007672e+13 
+4.7650000000000000e+02 -8.6497886370735619e-09 +4.0791086630168950e-05 +2.2635714344430489e-07 -7.5358586960190131e-04 -1.6971342960956284e-03 +3.1488718677432363e+01 -5.1900927933790024e+02 -2.4152933429040335e+05 +5.2406795797298020e+06 +6.4934494031096447e+08 -8.3474508186777766e+13 
+4.7660000000000002e+02 -8.6487737418004052e-09 +4.0778530149188575e-05 +2.2670472895907162e-07 -7.5290342091230303e-04 -1.7925606384810789e-03 +3.4279000321871145e+01 -6.7238611785554269e+02 -2.6804744869642134e+05 +6.6700400961533934e+06 +7.2988349773668253e+08 -1.0576509053229598e+14 
+4.7670000000000005e+02 -8.6477636059488561e-09 +4.0766029678761241e-05 +2.2689763440134766e-07 -7.5224945468894467e-04 -1.8740916219043527e-03 +3.6740757040504498e+01 -8.1515046896309525e+02 -2.9173548905081506e+05 +8.0064756403003652e+06 +8.0232328224690509e+08 -1.2674702396389152e+14 
+4.7680000000000001e+02 -8.6467583976831204e-09 +4.0753585463922210e-05 +2.2687458444234337e-07 -7.5164176761148853e-04 -1.9358886088418018e-03 +3.8721259466847691e+01 -9.3940292005916979e+02 -3.1117316953418613e+05 +9.1776435480549596e+06 +8.6235854037347341e+08 -1.4532359908298394e+14 
+4.7690000000000003e+02 -8.6457582851805208e-09 +4.0741197749656224e-05 +2.2657430309771228e-07 -7.5109815386832765e-04 -1.9721127361559468e-03 +4.0067771317578774e+01 -1.0372449043785912e+03 -3.2494013483646698e+05 +1.0111208681742026e+07 +9.0568329513672459e+08 -1.6039822125938947e+14 
+4.7700000000000000e+02 -8.6447634363691691e-09 +4.0728866781012485e-05 +2.2593543439934279e-07 -7.5063641090083815e-04 -1.9769208991390541e-03 +4.0627476275230961e+01 -1.1007767267876854e+03 -3.3161540797527280e+05 +1.0734825804769605e+07 +9.2798987194637799e+08 -1.7087414072041691e+14 
+4.7710000000000002e+02 -8.6437739721037295e-09 +4.0716592710087222e-05 +2.2491876271230311e-07 -7.5026838884947411e-04 -1.9464800949920038e-03 +4.0298066420879231e+01 -1.1245443040019795e+03 -3.3023578779286920e+05 +1.0998046068110717e+07 +9.2633416263018084e+08 -1.7597596033577019e+14 
+4.7720000000000005e+02 -8.6427898239667584e-09 +4.0704375317450792e-05 +2.2357333046293153e-07 -7.4998216306377380e-04 -1.8849819915644011e-03 +3.9178975162174147e+01 -1.1128710190694262e+03 -3.2166693395106733e+05 +1.0937961656488106e+07 +9.0322026106881928e+08 -1.7621301115405044e+14 
+4.7730000000000001e+02 -8.6418108760846582e-09 +4.0692214290767717e-05 +2.2197019352600659e-07 -7.4975986409053297e-04 -1.7986214808340224e-03 +3.7420012524934187e+01 -1.0725249521014071e+03 -3.0723124672566314e+05 +1.0613552817679910e+07 +8.6251297629261887e+08 -1.7241584600026978e+14 
+4.7740000000000003e+02 -8.6408370126943128e-09 +4.0680109317697449e-05 +2.2018044478274156e-07 -7.4958362211200867e-04 -1.6935954798195266e-03 +3.5171027646916883e+01 -1.0102743556696080e+03 -2.8825143570907111e+05 +1.0083801474289797e+07 +8.0807797409871781e+08 -1.6541504627803522e+14 
+4.7750000000000000e+02 -8.6398681179638988e-09 +4.0668060085929827e-05 +2.1827515545667752e-07 -7.4943556894370292e-04 -1.5760997613839286e-03 +3.2581848028719229e+01 -9.3288687269839716e+02 -2.6605004163769167e+05 +9.4076839691847302e+06 +7.4378045665726435e+08 -1.5604110500248369e+14 
+4.7760000000000002e+02 -8.6389040761945738e-09 +4.0656066283096218e-05 +2.1632544162041297e-07 -7.4929783327328068e-04 -1.4523325563444182e-03 +2.9802348686925331e+01 -8.4713130257144826e+02 -2.4194998130339271e+05 +8.6441871975333467e+06 +6.7348666842544138e+08 -1.4512468164389941e+14 
+4.7770000000000005e+02 -8.6379447715546599e-09 +4.0644127596891724e-05 +2.1440237131552953e-07 -7.4915254724944964e-04 -1.3284893585087604e-03 +2.6982350421622783e+01 -7.5977514740911545e+02 -2.1727373529183370e+05 +7.8522861718717627e+06 +6.0106163059250820e+08 -1.3349624727643117e+14 
+4.7780000000000001e+02 -8.6369900881349345e-09 +4.0632243714961393e-05 +2.1257699125508003e-07 -7.4898184030696921e-04 -1.2107646482594633e-03 +2.4271656464866485e+01 -6.7758692717845759e+02 -1.9334365667531852e+05 +7.0909652316909852e+06 +5.3037003493767160e+08 -1.2198642094553536e+14 
+4.7790000000000003e+02 -8.6360399101786145e-09 +4.0620414324989872e-05 +2.1092039603284772e-07 -7.4876784397511756e-04 -1.1053554108240563e-03 +2.1820116845213477e+01 -6.0733439740419044e+02 -1.7148245928341636e+05 +6.4192017692147586e+06 +4.6527755256164312e+08 -1.1142571272703012e+14 
+4.7800000000000000e+02 -8.6350941220899305e-09 +4.0608639114630157e-05 +2.0950373582444042e-07 -7.4849268812834696e-04 -1.0184617394979284e-03 +1.9777642512157424e+01 -5.5578590405974319e+02 -1.5301334376841263e+05 +5.8959784999237191e+06 +4.0965121326657349e+08 -1.0264471522377667e+14 
+4.7810000000000002e+02 -8.6341526258984712e-09 +4.0596917857377046e-05 +2.0837674944903935e-07 -7.4814389265415962e-04 -9.5456607752812195e-04 +1.8255097576144639e+01 -5.2786536551401116e+02 -1.3892886070390345e+05 +5.5647263043945199e+06 +3.6642022326259929e+08 -9.6265046121283219e+13 
+4.7820000000000005e+02 -8.6332153957543742e-09 +4.0585250669944978e-05 +2.0750407276539686e-07 -7.4773053005899382e-04 -9.1130994938177958e-04 +1.7207731458031539e+01 -5.2112154857991038e+02 -1.2890348259782484e+05 +5.4066915705342088e+06 +3.3477500051568359e+08 -9.2072773278693031e+13 
+4.7830000000000001e+02 -8.6322824238282906e-09 +4.0573637754868067e-05 +2.0682906246497314e-07 -7.4726706160333314e-04 -8.8462448060001484e-04 +1.6551887046946113e+01 -5.3125927360311823e+02 -1.2228214280757304e+05 +5.3875732679677820e+06 +3.1297121874395180e+08 -8.9645059716129391e+13 
+4.7840000000000003e+02 -8.6313537022257064e-09 +4.0562079314697668e-05 +2.0629505021621276e-07 -7.4676794959773504e-04 -8.7043929232129584e-04 +1.6203876260111873e+01 -5.5398293193086010e+02 -1.1840951834566097e+05 +5.4730663518108148e+06 +2.9926381719428021e+08 -8.8559003086879297e+13 
+4.7850000000000000e+02 -8.6304292231673748e-09 +4.0550575551950957e-05 +2.0584541378492165e-07 -7.4624765445275264e-04 -8.6468680948059121e-04 +1.6080069038059502e+01 -5.8499764130622236e+02 -1.1663076782564571e+05 +5.6288724697125871e+06 +2.9190911738122094e+08 -8.8391808001601344e+13 
+4.7860000000000002e+02 -8.6295089788305051e-09 +4.0539126669193715e-05 +2.0542351118969213e-07 -7.4572063910164710e-04 -8.6329818073984060e-04 +1.6096807957940310e+01 -6.2000761356878388e+02 -1.1629081741969458e+05 +5.8206850647637844e+06 +2.8916276271536195e+08 -8.8720550845534344e+13 
+4.7870000000000005e+02 -8.6285929613190311e-09 +4.0527732868961183e-05 +2.0497267838184697e-07 -7.4520136496572108e-04 -8.6220342979208622e-04 +1.6170414934430582e+01 -6.5471757435688448e+02 -1.1673443592548526e+05 +6.0142021531228162e+06 +2.8927997323552680e+08 -8.9122377739694516e+13 
+4.7880000000000001e+02 -8.6276811627019899e-09 +4.0516394353755105e-05 +2.0443623295640275e-07 -7.4470429173990622e-04 -8.5733136928539265e-04 +1.6217185918981240e+01 -6.8483287035801732e+02 -1.1730617266100601e+05 +6.1751273838089509e+06 +2.9051533237217075e+08 -8.9174523087644438e+13 
+4.7890000000000003e+02 -8.6267735751821372e-09 +4.0505111326145608e-05 +2.0375754586683002e-07 -7.4424388257447770e-04 -8.4461400121532010e-04 +1.6153481867257188e+01 -7.0605763487916010e+02 -1.1735110994443498e+05 +6.2691534826988932e+06 +2.9112493853332937e+08 -8.8454051883644547e+13 
+4.7900000000000000e+02 -8.6258701910198417e-09 +4.0493883988681808e-05 +2.0288000686673543e-07 -7.4383459958569595e-04 -8.1998436320351766e-04 +1.5895683982685807e+01 -7.1409635891050823e+02 -1.1621449215984768e+05 +6.2619763911708724e+06 +2.8936534380988508e+08 -8.6538079015602203e+13 
+4.7910000000000002e+02 -8.6249710124172997e-09 +4.0482712476429501e-05 +2.0176606277658013e-07 -7.4348636592660934e-04 -7.8056915041578513e-04 +1.5382553295845243e+01 -7.0600135237227755e+02 -1.1340440530838225e+05 +6.1301613261699686e+06 +2.8389980886942565e+08 -8.3142908518220625e+13 
+4.7920000000000005e+02 -8.6240760824463633e-09 +4.0471596654746300e-05 +2.0045479558895829e-07 -7.4319096079217761e-04 -7.2829331818509836e-04 +1.4642845072033429e+01 -6.8421187522978971e+02 -1.0908416564093776e+05 +5.8937113623433039e+06 +2.7502935835805178e+08 -7.8540987110216641e+13 
