# multipoles
# s[mm] polynom_a[n=0][T/m^n] polynom_a[n=1][T/m^n] polynom_a[n=2][T/m^n] polynom_a[n=3][T/m^n] polynom_a[n=4][T/m^n] polynom_a[n=6][T/m^n] polynom_a[n=7][T/m^n] polynom_a[n=8][T/m^n] polynom_a[n=9][T/m^n] polynom_a[n=10][T/m^n] polynom_a[n=13][T/m^n] 
+3.6870000000000005e+02 -4.2242075233314099e-05 -1.4762657945726660e-08 +2.2668595513442909e-03 +1.8410750939826211e-06 -5.0366193951908285e-02 -1.1382699756094890e+02 +1.1404416848906137e+03 +9.4833111518238077e+05 -1.2520282556305164e+07 -2.6859930511208181e+09 +2.0746617729564053e+14 
+3.6880000000000001e+02 -4.2205324543823836e-05 -1.4745717005518890e-08 +2.2630214508247565e-03 +2.0387889957763814e-06 -4.9432862466975612e-02 -1.2912662326215826e+02 +9.1991820465677347e+02 +1.0691278100693212e+06 -1.0231862432694215e+07 -3.0218443669718084e+09 +1.6776044495338678e+14 
+3.6890000000000003e+02 -4.2168633898568754e-05 -1.4728454525115899e-08 +2.2591927359093288e-03 +2.3261138605383711e-06 -4.8591585803656398e-02 -1.4223387493600501e+02 +6.6989215825542374e+02 +1.1701840774224885e+06 -7.7450991318579670e+06 -3.2979466692543030e+09 +1.2719578494911986e+14 
+3.6900000000000000e+02 -4.2132003201906109e-05 -1.4710872473899288e-08 +2.2553737570419987e-03 +2.7133833280984703e-06 -4.7863139227587649e-02 -1.5263133524075855e+02 +3.9621583375798849e+02 +1.2466633474132626e+06 -5.1439380736553725e+06 -3.4993021805474601e+09 +8.7748848121795625e+13 
+3.6910000000000002e+02 -4.2095432356868829e-05 -1.4693039399715914e-08 +2.2515648082406330e-03 +3.2078196656462206e-06 -4.7263765904257460e-02 -1.5993504560086171e+02 +1.0396322042274483e+02 +1.2950503257387711e+06 -2.4961416719655814e+06 -3.6151167523282781e+09 +5.0911619323648555e+13 
+3.6920000000000005e+02 -4.2058921261102875e-05 -1.4675294884331014e-08 +2.2477659326418237e-03 +3.8044519451968401e-06 -4.6790361794451910e-02 -1.6431633222297853e+02 -2.0499589418071804e+02 +1.3172723634276269e+06 +1.9608077654921185e+05 -3.6518215452789741e+09 +1.6224696263719215e+13 
+3.6930000000000001e+02 -4.2022469810890283e-05 -1.4658048325936966e-08 +2.2439771038828518e-03 +4.4953611397667155e-06 -4.6434582429393460e-02 -1.6609356100836681e+02 -5.2962617264910432e+02 +1.3166848605946170e+06 +2.9472035917663854e+06 -3.6203456553633375e+09 -1.7263632303705934e+13 
+3.6940000000000003e+02 -4.1986077902550676e-05 -1.4641703225746982e-08 +2.2401983090447608e-03 +5.2723270682686135e-06 -4.6188842269875213e-02 -1.6557016483626461e+02 -8.6878701247637161e+02 +1.2965236795905870e+06 +5.7707576013973439e+06 -3.5312842853385038e+09 -5.0490563876355805e+13 
+3.6950000000000000e+02 -4.1949745432376607e-05 -1.4626671685964468e-08 +2.2364295256836718e-03 +6.1275687359222691e-06 -4.6045027403139545e-02 -1.6305983304958528e+02 -1.2214915406162518e+03 +1.2601059214044209e+06 +8.6816524220555369e+06 -3.3954576538843265e+09 -8.4414528318438641e+13 
+3.6960000000000002e+02 -4.1913472296661365e-05 -1.4613357045731126e-08 +2.2326707313325591e-03 +7.0528588350484364e-06 -4.5995005581782253e-02 -1.5887687260764963e+02 -1.5865967184804579e+03 +1.2107552218531314e+06 +1.1693396555797856e+07 -3.2237077443198786e+09 -1.1997236227699789e+14 
+3.6970000000000005e+02 -4.1877258391718564e-05 -1.4602168485228359e-08 +2.2289219111129568e-03 +8.0402705069430622e-06 -4.6031090957477219e-02 -1.5332653406402292e+02 -1.9630657769147324e+03 +1.1517210248626089e+06 +1.4820455140397115e+07 -3.0266655548720059e+09 -1.5811571410113191e+14 
+3.6980000000000001e+02 -4.1841103613847599e-05 -1.4593514375441346e-08 +2.2251830445187736e-03 +9.0818277548622919e-06 -4.6145260465363221e-02 -1.4672096951249492e+02 -2.3498420893635898e+03 +1.0863095842529996e+06 +1.8077108335463427e+07 -2.8151240993423929e+09 -1.9979324089566819e+14 
+3.6990000000000003e+02 -4.1805007859341091e-05 -1.4587800497408487e-08 +2.2214541095881279e-03 +1.0169431697497140e-05 -4.6329435740323888e-02 -1.3937309276960411e+02 -2.7458290463312737e+03 +1.0178314747725694e+06 +2.1477285413885478e+07 -2.5998848720248384e+09 -2.4594835616663931e+14 
+3.7000000000000000e+02 -4.1768971024492371e-05 -1.4585432273358801e-08 +2.2177350835962191e-03 +1.1294956037559641e-05 -4.6575464110705476e-02 -1.3159767082648852e+02 -3.1499170298964773e+03 +9.4961427504098322e+05 +2.5034789162897352e+07 -2.3918013034315419e+09 -2.9752230845764312e+14 
+3.7010000000000002e+02 -4.1732993006342538e-05 -1.4586524527275836e-08 +2.2140258913082612e-03 +1.2443323715236706e-05 -4.6875160413408667e-02 -1.2366747579777086e+02 -3.5581735486783191e+03 +8.8445754954209994e+05 +2.8730481451720186e+07 -2.1999275582625384e+09 -3.5471273275570350e+14 
+3.7020000000000005e+02 -4.1697073704821425e-05 -1.4589999359657038e-08 +2.2103262071629195e-03 +1.3570040011786797e-05 -4.7217784358570491e-02 -1.1573711156454146e+02 -3.9547833602871847e+03 +8.2345989545805822e+05 +3.2408080651543628e+07 -2.0272953941798661e+09 -4.1465825117680750e+14 
+3.7030000000000001e+02 -4.1661213020602303e-05 -1.4594487039927723e-08 +2.2066356508911086e-03 +1.4623596372636688e-05 -4.7592419491753371e-02 -1.0792224472874797e+02 -4.3210856816533269e+03 +7.6721758101306076e+05 +3.5878158160988167e+07 -1.8752114061322320e+09 -4.7375062612925938e+14 
+3.7040000000000003e+02 -4.1625410854354040e-05 -1.4598615766361584e-08 +2.2029538408822580e-03 +1.5552372173761139e-05 -4.7988078729232955e-02 -1.0033989072188733e+02 -4.6383783542107276e+03 +7.1633754853063461e+05 +3.8950908692203760e+07 -1.7450119221434207e+09 -5.2837570355894888e+14 
+3.7050000000000000e+02 -4.1589667106738093e-05 -1.4601013456275301e-08 +2.1992803926621871e-03 +1.6304734316109663e-05 -4.8393603340620282e-02 -9.3110578782946760e+01 -4.8879553579372159e+03 +6.7145564422053087e+05 +4.1436493247006163e+07 -1.6381156036453686e+09 -5.7491882384556812e+14 
+3.7060000000000002e+02 -4.1553981678423054e-05 -1.4600308303554356e-08 +2.1956149246028659e-03 +1.6829061309154162e-05 -4.8798008154070358e-02 -8.6351242554112986e+01 -5.0511138007071995e+03 +6.3317787982073938e+05 +4.3145098406975061e+07 -1.5558555685186176e+09 -6.0976567002484488e+14 
+3.7070000000000005e+02 -4.1518354470085660e-05 -1.4595130147280532e-08 +2.1919570571713636e-03 +1.7073821677069799e-05 -4.9190401292573752e-02 -8.0177294161370156e+01 -5.1091848633512973e+03 +6.0209982432695490e+05 +4.3887223981758386e+07 -1.4995393007092602e+09 -6.2930691821461838e+14 
+3.7080000000000001e+02 -4.1482785382370338e-05 -1.4584106477383680e-08 +2.1883064010074305e-03 +1.6987358403970736e-05 -4.9559383945331027e-02 -7.4713543973691003e+01 -5.0434534386766982e+03 +5.7888915945557284e+05 +4.3472947631108947e+07 -1.4706694382575061e+09 -6.2992658781408450e+14 
+3.7090000000000003e+02 -4.1447274315967692e-05 -1.4565865822977295e-08 +2.1846625809297756e-03 +1.6518070060843327e-05 -4.9894294086442331e-02 -7.0071068891551818e+01 -4.8352247008830227e+03 +5.6410776860414434e+05 +4.1712531111268342e+07 -1.4704614382203581e+09 -6.0801157969340600e+14 
+3.7100000000000000e+02 -4.1411821171533712e-05 -1.4539037586899018e-08 +2.1810252113325396e-03 +1.5614397505120643e-05 -5.0183934669277751e-02 -6.6370825398530471e+01 -4.4658179099321278e+03 +5.5839307725297299e+05 +3.8416360777129926e+07 -1.5003345594650786e+09 -5.5995067875858831e+14 
+3.7110000000000002e+02 -4.1376425850427260e-05 -1.4502808996846924e-08 +2.1773939541315582e-03 +1.4249881627768921e-05 -5.0418967858140373e-02 -6.3690898157021984e+01 -3.9258425519786797e+03 +5.6193496271782089e+05 +3.3485414738320973e+07 -1.5601755382870312e+09 -4.8373615294953606e+14 
+3.7120000000000005e+02 -4.1341088256759861e-05 -1.4458612879087946e-08 +2.1737686452534635e-03 +1.2499189533542889e-05 -5.0596720185046205e-02 -6.1951436897279983e+01 -3.2433216706748240e+03 +5.7323248592489806e+05 +2.7185301055214923e+07 -1.6439998813244905e+09 -3.8380899993887325e+14 
+3.7130000000000001e+02 -4.1305808295332195e-05 -1.4408439516808568e-08 +2.1701491641794683e-03 +1.0462061069251101e-05 -5.0716179343428223e-02 -6.1033299538509375e+01 -2.4555554393601692e+03 +5.9036406416521932e+05 +1.9872091485868383e+07 -1.7443621242647600e+09 -2.6621149081804550e+14 
+3.7140000000000003e+02 -4.1270585870944996e-05 -1.4354281369738290e-08 +2.1665353903996044e-03 +8.2383566563463730e-06 -5.0776332558876959e-02 -6.0817367058132497e+01 -1.5998900230068250e+03 +6.1140838412360474e+05 +1.1902281607982628e+07 -1.8538177398800244e+09 -1.3699267833966475e+14 
+3.7150000000000000e+02 -4.1235420888401192e-05 -1.4298127106715152e-08 +2.1629272043850799e-03 +5.9277346083995524e-06 -5.0776229584061902e-02 -6.1183190373255641e+01 -7.1359715533382234e+02 +6.3443288835220633e+05 +3.6316880739049651e+06 -1.9648895042255542e+09 -2.1909019787740056e+12 
+3.7160000000000002e+02 -4.1200313252502204e-05 -1.4241971490117923e-08 +2.1593244857728944e-03 +3.6301676421481746e-06 -5.0714862075879663e-02 -6.2011617721724939e+01 +1.6593892516710440e+02 +6.5751631830379018e+05 -4.5828544367293594e+06 -2.0701337064277136e+09 +1.3213960487381364e+14 
+3.7170000000000005e+02 -4.1165262868051162e-05 -1.4187803736461706e-08 +2.1557271150466645e-03 +1.4453465966867824e-06 -5.0591280722577688e-02 -6.3182176105547398e+01 +1.0014338307537234e+03 +6.7872589821174624e+05 -1.2385412791029157e+07 -2.1620724726689563e+09 +2.5995864962716000e+14 
+3.7180000000000001e+02 -4.1130269639853496e-05 -1.4137616154379789e-08 +2.1521349733249519e-03 -5.2688004932655855e-07 -5.0404563152705903e-02 -6.4573984837755134e+01 +1.7555466036822941e+03 +6.9612629377674253e+05 -1.9419540467921112e+07 -2.2332222529802394e+09 +3.7521798253244581e+14 
+3.7190000000000003e+02 -4.1095333472688528e-05 -1.4093399372617576e-08 +2.1485479327210655e-03 -2.1867522014489945e-06 -5.0153285391905333e-02 -6.6075965151911106e+01 +2.3909694220652705e+03 +7.0786032324259717e+05 -2.5329095783517662e+07 -2.2763172567520328e+09 +4.7187422717084281e+14 
+3.7200000000000000e+02 -4.1060454271388684e-05 -1.4057146152439674e-08 +2.1449658836943282e-03 -3.4343990964840956e-06 -4.9837048152190068e-02 -6.7556971361787248e+01 +2.8703539100838175e+03 +7.1191054360523343e+05 -2.9757566829916351e+07 -2.2836445808520012e+09 +5.4387815245549175e+14 
+3.7210000000000002e+02 -4.1025631941092372e-05 -1.4030175164667649e-08 +2.1413888208000852e-03 -4.2003642025903235e-06 -4.9457395309616570e-02 -6.8925085322780561e+01 +3.1672144180571390e+03 +7.0704298052913963e+05 -3.2451386015707999e+07 -2.2506048023791218e+09 +5.8690684744522800e+14 
+3.7220000000000005e+02 -4.0990866388488403e-05 -1.4011121968465656e-08 +2.1378172667014454e-03 -4.5361712149838328e-06 -4.9029850110709046e-02 -7.0124139765365499e+01 +3.2982749868005531e+03 +6.9419194068705861e+05 -3.3566581936360769e+07 -2.1823624319844460e+09 +6.0350866411968638e+14 
+3.7230000000000001e+02 -4.0956157520581952e-05 -1.3997953144828286e-08 +2.1342518519303038e-03 -4.5234952527784691e-06 -4.8572090175979160e-02 -7.1133082146581984e+01 +3.2910289233495109e+03 +6.7504259096542699e+05 -3.3361284133713510e+07 -2.0871051346024294e+09 +5.9794516708641988e+14 
+3.7240000000000003e+02 -4.0921505244394435e-05 -1.3988630243545572e-08 +2.1306932121099068e-03 -4.2442734670116261e-06 -4.8102067514567790e-02 -7.1925573474794390e+01 +3.1730634161837515e+03 +6.5123822230288491e+05 -3.2094470258042991e+07 -1.9729042404183211e+09 +5.7449111099935425e+14 
+3.7250000000000000e+02 -4.0886909466977058e-05 -1.3981119516294885e-08 +2.1271419934336248e-03 -3.7801941068835670e-06 -4.7638327819549992e-02 -7.2463639981307509e+01 +2.9718749698207521e+03 +6.2432927981416357e+05 -3.0024294710624132e+07 -1.8475723758424251e+09 +5.3740836239706612e+14 
+3.7260000000000002e+02 -4.0852370095319321e-05 -1.3973384978192080e-08 +2.1235988215187042e-03 -3.2130716393122247e-06 -4.7198295749061342e-02 -7.2730875645680428e+01 +2.7150086240803948e+03 +5.9603619296524918e+05 -2.7409358923459798e+07 -1.7193915949329524e+09 +4.9096591910235025e+14 
+3.7270000000000005e+02 -4.0817887036471577e-05 -1.3963391425289285e-08 +2.1200643414908938e-03 -2.6246700977923996e-06 -4.6800433619939151e-02 -7.2691237769544344e+01 +2.4299881101901401e+03 +5.6792648990830651e+05 -2.4508063450876266e+07 -1.5962255950117574e+09 +4.3942947892144156e+14 
+3.7280000000000001e+02 -4.0783460197447904e-05 -1.3949101233793720e-08 +2.1165391870292195e-03 -2.0968802087420682e-06 -4.6462600962043563e-02 -7.2320007769755406e+01 +2.1443829132816368e+03 +5.4165538205100351e+05 -2.1579223577320524e+07 -1.4861769262660348e+09 +3.8707122543225594e+14 
+3.7290000000000003e+02 -4.0749089485285636e-05 -1.3928481644436768e-08 +2.1130239994435140e-03 -1.7113479558057240e-06 -4.6203070989385399e-02 -7.1584525253011819e+01 +1.8856773140070982e+03 +5.1881555684383964e+05 -1.8880890252811484e+07 -1.3971755806533959e+09 +3.3815155454317538e+14 
+3.7300000000000000e+02 -4.0714774806997929e-05 -1.3899496129152011e-08 +2.1095194119420875e-03 -1.5499091888254580e-06 -4.6039669871381313e-02 -7.0460832405244602e+01 +1.6814218787003017e+03 +5.0106896559658751e+05 -1.6671709680399021e+07 -1.3373443700789192e+09 +2.9694005648317038e+14 
+3.7310000000000002e+02 -4.0680516069577511e-05 -1.3860892649055539e-08 +2.1060258854660391e-03 -1.6674013645579779e-06 -4.5985693454021238e-02 -6.8914202001527741e+01 +1.5511384644627776e+03 +4.8939803215746110e+05 -1.5137294627843473e+07 -1.3117543669820447e+09 +2.6654663062903822e+14 
+3.7320000000000005e+02 -4.0646313179832948e-05 -1.3814554079874241e-08 +2.1025431565009031e-03 -2.0108532927231303e-06 -4.6034325141259852e-02 -6.6906119638278383e+01 +1.4823092215093948e+03 +4.8238290595291392e+05 -1.4171826002238691e+07 -1.3141556095337162e+09 +2.4545381606093216e+14 
+3.7330000000000001e+02 -4.0612166044548753e-05 -1.3763152292204208e-08 +2.0990707886665637e-03 -2.5000562329214478e-06 -4.6174202319421279e-02 -6.4387408474620756e+01 +1.4543010930551645e+03 +4.7792401537596795e+05 -1.3595668401121441e+07 -1.3352437896970000e+09 +2.3097225723537216e+14 
+3.7340000000000003e+02 -4.0578074570494009e-05 -1.3709351471940328e-08 +2.0956083397088866e-03 -3.0552106371342199e-06 -4.6393618095354056e-02 -6.1315827961130374e+01 +1.4466299958923457e+03 +4.7397824220550049e+05 -1.3230537938952513e+07 -1.3658742484879332e+09 +2.2043373774031472e+14 
+3.7350000000000000e+02 -4.0544038664457503e-05 -1.3655823298709539e-08 +2.0921553745388900e-03 -3.5961158388786754e-06 -4.6681275701271813e-02 -5.7640992839309511e+01 +1.4386646404055930e+03 +4.6843682266308181e+05 -1.2896811650255185e+07 -1.3967179839444194e+09 +2.1114901689380031e+14 
+3.7360000000000002e+02 -4.0510058233195640e-05 -1.3605232981822175e-08 +2.0887114466477705e-03 -4.0429183975876837e-06 -4.7025234325198589e-02 -5.3325201838176490e+01 +1.4099019439955612e+03 +4.5929268057909061e+05 -1.2416035621415867e+07 -1.4187304944684412e+09 +2.0044727585701431e+14 
+3.7370000000000005e+02 -4.0476133183503746e-05 -1.3560250542312637e-08 +2.0852761230619439e-03 -4.3155075326295829e-06 -4.7414310369611204e-02 -4.8315913834255085e+01 +1.3397439072614429e+03 +4.4442016215875093e+05 -1.1608890199457990e+07 -1.4225363165093608e+09 +1.8564404162008159e+14 
+3.7380000000000001e+02 -4.0442263422145645e-05 -1.3523544094285062e-08 +2.0818489599761371e-03 -4.3338743755682541e-06 -4.7836719548700501e-02 -4.2572291962009338e+01 +1.2076304559147013e+03 +4.2178675432805222e+05 -1.0296403245069994e+07 -1.3990191632852159e+09 +1.6406036478927825e+14 
+3.7390000000000003e+02 -4.0408448855898965e-05 -1.3497780713229413e-08 +2.0784295181139651e-03 -4.0180634111232654e-06 -4.8280921199220658e-02 -3.6048842371754034e+01 +9.9301957999431750e+02 +3.8932336083911161e+05 -8.2997616676791236e+06 -1.3389618871541314e+09 +1.3301966637474498e+14 
+3.7400000000000000e+02 -4.0374689391542215e-05 -1.3485629527222312e-08 +2.0750173590189905e-03 -3.2880142833362703e-06 -4.8735435497460088e-02 -2.8698706815466245e+01 +6.7533320780371764e+02 +3.4494908813103486e+05 -5.4398317471688706e+06 -1.2331126713829436e+09 +8.9840501977375938e+13 
+3.7410000000000002e+02 -4.0340984935863361e-05 -1.3488739688622773e-08 +2.0716120449573326e-03 -2.0971129334484900e-06 -4.9187245625540180e-02 -2.0569723232548832e+01 +2.4274434855196066e+02 +2.8782010936133412e+05 -1.6117797332085245e+06 -1.0767470439435489e+09 +3.2898778194667012e+13 
+3.7420000000000005e+02 -4.0307335395581004e-05 -1.3504692859538497e-08 +2.0682131072884804e-03 -5.3191508695851607e-07 -4.9615392029196681e-02 -1.2122552271793623e+01 -2.8177860584071601e+02 +2.2230670472761293e+05 +2.9938857111019264e+06 -8.8397950398538053e+08 -3.5228460184284250e+13 
+3.7430000000000001e+02 -4.0273740677441457e-05 -1.3530050337942959e-08 +2.0648200846612010e-03 +1.2875629424344191e-06 -4.9997748787198093e-02 -3.9052759726830613e+00 -8.6651256640064673e+02 +1.5395814254352491e+05 +8.1123259985377155e+06 -6.7329006600801802e+08 -1.1090639342289542e+14 
+3.7440000000000003e+02 -4.0240200688210361e-05 -1.3561371814882002e-08 +2.0614325228611335e-03 +3.2412125966801411e-06 -5.0312606155714611e-02 +3.5424209346038378e+00 -1.4796983625530481e+03 +8.8255150894096485e+04 +1.3478368720210548e+07 -4.6296434149926209e+08 -1.9049484659767566e+14 
+3.7450000000000000e+02 -4.0206715334625363e-05 -1.3595220938944579e-08 +2.0580499570912142e-03 +5.2091338050678003e-06 -5.0537631090536959e-02 +9.6682092129530979e+00 -2.0896524089101722e+03 +3.0782008979252238e+04 +1.8827526837310310e+07 -2.7158230748762989e+08 -2.7036436032710469e+14 
+3.7460000000000002e+02 -4.0173284523407360e-05 -1.3628158696612172e-08 +2.0546719179198010e-03 +7.0712913535391363e-06 -5.0650271289042530e-02 +1.3915996384139699e+01 -2.6646442139510141e+03 -1.2850029242793484e+04 +2.3894893884421255e+07 -1.1779268454234262e+08 -3.4687904620228469e+14 
+3.7470000000000005e+02 -4.0139908161330598e-05 -1.3656746753429525e-08 +2.0512979533956269e-03 +8.7076784441294095e-06 -5.0628919058136476e-02 +1.5747771585182512e+01 -3.1729504655784058e+03 -3.7171728068129341e+04 +2.8415619438615832e+07 -1.9852973624448556e+07 -4.1640369143301019e+14 
+3.7480000000000001e+02 -4.0106586155115444e-05 -1.3677549257799730e-08 +2.0479275936397378e-03 +9.9984246247937463e-06 -5.0450986146358977e-02 +1.4606577252161253e+01 -3.5828998147925931e+03 -3.6563942526209888e+04 +3.2125332014259271e+07 +3.5639475343304332e+06 -4.7531074861573612e+14 
+3.7490000000000003e+02 -4.0073318411510165e-05 -1.3687123992422910e-08 +2.0445603780539423e-03 +1.0823322981371592e-05 -5.0094393792101691e-02 +9.9453408901694935e+00 -3.8626981539468911e+03 -5.4860232895390191e+03 +3.4758544053985737e+07 -6.5996636274261467e+07 -5.1995514595141812e+14 
+3.7500000000000000e+02 -4.0040104837274613e-05 -1.3682035417940592e-08 +2.0411958498320845e-03 +1.1062516837654305e-05 -4.9537266440717778e-02 +1.2208412805074691e+00 -3.9806779223671097e+03 +6.1572705111196388e+04 +3.6050914749236695e+07 -2.4690752329332897e+08 -5.4670973235625244e+14 
+3.7510000000000002e+02 -4.0006945340816244e-05 -1.3659989703093298e-08 +2.0378338230357599e-03 +1.0639938259343936e-05 -4.8771161702983214e-02 -1.1822353476403135e+01 -3.9166951456140177e+03 +1.6749567339409926e+05 +3.5832294391051359e+07 -5.4928996403143871e+08 -5.5317860170607206e+14 
+3.7520000000000005e+02 -3.9973839837305594e-05 -1.3623279800453550e-08 +2.0344752519951747e-03 +9.6557057386990478e-06 -4.7844445723318002e-02 -2.8229609742415569e+01 -3.6970665504338112e+03 +3.0419472533877398e+05 +3.4312599279115073e+07 -9.4898521788313007e+08 -5.4194202297961206e+14 
+3.7530000000000001e+02 -3.9940788243600058e-05 -1.3575341396663572e-08 +2.0311213750319052e-03 +8.2537830341948122e-06 -4.6819634218801517e-02 -4.6744695355761671e+01 -3.3596538066902581e+03 +4.6084542549296381e+05 +3.1796132760877971e+07 -1.4132813833391368e+09 -5.1681462310131281e+14 
+3.7540000000000003e+02 -3.9907790476534140e-05 -1.3519611520151501e-08 +2.0277734222704969e-03 +6.5782024945183781e-06 -4.5758776871640941e-02 -6.6120611963712378e+01 -2.9423429414699226e+03 +6.2669770949648274e+05 +2.8587418130923562e+07 -1.9096753885075369e+09 -4.8161445371571000e+14 
+3.7550000000000000e+02 -3.9874846452975255e-05 -1.3459528352058373e-08 +2.0244326358640290e-03 +4.7730567417439081e-06 -4.4724617130424499e-02 -8.5096492755301412e+01 -2.4830418620253458e+03 +7.9088916901571152e+05 +2.4991177399741337e+07 -2.4053474653302641e+09 -4.4016268204597862e+14 
